State,D1 Solar Window LT,D1 Bath LT,D2 (Window Bath Roof) LT,Home CPA ( Roof Siding gutter Doors),D5 Roof LT,Sidings LG,Roofing LG,Flooring LG,Bathroom LG,Cabinets LG,,,
,,80504,37928,37928,36123,,,45681,75752,,,,
,,80513,37929,37929,36124,,,45683,75754,,,,
,,80516,37930,37930,36130,,,45687,75770,,,,
,,80520,37931,37931,36701,,,45690,75790,,,,
,,80528,37932,37932,36703,,,45693,75832,,,,
,,80530,37933,37933,36749,,,45697,75840,,,,
,,80534,37934,37934,36752,,,45699,75848,,,,
,,80537,37938,37938,36758,,,45717,75859,,,,
,,80538,37939,37939,36761,,,45801,75861,,,,
,,80539,37940,37940,36775,,,45802,76008,,,,
,,80543,37950,37950,36785,,,45804,76031,,,,
,,80550,37990,37990,36850,,,45805,76033,,,,
,,80601,37995,37995,36853,,,45806,76035,,,,
,,80602,37996,37996,36866,,,45807,76043,,,,
,,80603,37997,37997,37012,,,45809,76044,,,,
,,80614,37998,37998,37014,,,45810,76048,,,,
,,80631,38301,38301,37016,,,45812,76058,,,,
,,80632,38302,38302,37018,,,45814,76059,,,,
,,80633,38303,38303,37019,,,45817,76061,,,,
,,80634,38305,38305,37020,,,45819,76067,,,,
,,80638,38308,38308,37025,,,45820,76068,,,,
,,80639,38313,38313,37026,,,45822,76070,,,,
,,80640,38314,38314,37033,,,45826,76077,,,,
,,80642,38343,38343,37034,,,45827,76085,,,,
,,80817,38355,38355,37037,,,45828,76086,,,,
,,80829,38356,38356,37046,,,45830,76088,,,,
,,80831,38362,38362,37047,,,45833,76097,,,,
,,80901,38366,38366,37059,,,45836,76098,,,,
,,80903,38378,38378,37060,,,45837,76148,,,,
,,80904,38391,38391,37064,,,45838,76150,,,,
,,80905,38392,38392,37067,,,45839,76155,,,,
,,80906,38401,38401,37085,,,45840,76161,,,,
,,80907,38402,38402,37091,,,45841,76162,,,,
,,80908,38449,38449,37095,,,45843,76163,,,,
,,80909,38451,38451,37098,,,45844,76164,,,,
,,80910,38453,38453,37110,,,45845,76166,,,,
,,80911,38454,38454,37118,,,45846,76177,,,,
,,80914,38455,38455,37127,,,45848,76179,,,,
,,80915,38456,38456,37128,,,45850,76180,,,,
,,80916,38457,38457,37129,,,45853,76181,,,,
,,80917,38459,38459,37130,,,45854,76182,,,,
,,80918,38460,38460,37131,,,45856,76185,,,,
,,80919,38461,38461,37132,,,45858,76190,,,,
,,80920,38462,38462,37135,,,45860,76191,,,,
,,80921,38463,38463,37137,,,45862,76192,,,,
,,80922,38464,38464,37144,,,45864,76193,,,,
,,80923,38468,38468,37149,,,45865,76195,,,,
,,80924,38469,38469,37153,,,45866,76196,,,,
,,80925,38472,38472,37160,,,45867,76197,,,,
,,80926,38473,38473,37166,,,45868,76198,,,,
,,80927,38474,38474,37167,,,45869,76199,,,,
,,80929,38476,38476,37174,,,45870,76201,,,,
,,80932,38477,38477,37179,,,45871,76202,,,,
,,80933,38478,38478,37180,,,45876,76203,,,,
,,80934,38481,38481,37183,,,45877,76204,,,,
,,80935,38482,38482,37190,,,45881,76205,,,,
,,80937,38483,38483,37301,,,45882,76206,,,,
,,80938,38486,38486,37305,,,45883,76207,,,,
,,80939,38487,38487,37306,,,45884,76208,,,,
,,80941,38488,38488,37328,,,45885,76209,,,,
,,80942,38501,38501,37330,,,45887,76210,,,,
,,80945,38502,38502,37334,,,45888,76225,,,,
,,80946,38503,38503,37335,,,45889,76226,,,,
,,80947,38505,38505,37342,,,45890,76227,,,,
,,80949,38506,38506,37345,,,45894,76228,,,,
,,80950,38544,38544,37348,,,45895,76230,,,,
,,80951,38545,38545,37352,,,45896,76233,,,,
,,80960,38547,38547,37355,,,45897,76234,,,,
,,80970,38548,38548,37357,,,45899,76238,,,,
,,80977,38550,38550,37359,,,45999,76239,,,,
,,80995,38552,38552,37360,,,46012,76240,,,,
,,82332,38559,38559,37388,,,46013,76241,,,,
,,82336,38560,38560,37389,,,46014,76245,,,,
,,82901,38562,38562,37394,,,46015,76246,,,,
,,82902,38563,38563,37398,,,46016,76247,,,,
,,82929,38564,38564,38401,,,46018,76248,,,,
,,82930,38567,38567,38449,,,46031,76249,,,,
,,82932,38569,38569,38451,,,46032,76250,,,,
,,82934,38574,38574,38453,,,46033,76251,,,,
,,82935,38579,38579,38454,,,46034,76252,,,,
,,82937,38581,38581,38456,,,46036,76253,,,,
,,82938,38582,38582,38457,,,46037,76258,,,,
,,82942,38583,38583,38459,,,46038,76259,,,,
,,82943,38585,38585,38460,,,46040,76261,,,,
,,82945,38587,38587,38461,,,46047,76263,,,,
,,83101,38588,38588,38462,,,46055,76264,,,,
,,83301,39901,39901,38464,,,46056,76265,,,,
,,83302,42025,42025,38468,,,46060,76267,,,,
,,83303,42071,42071,38469,,,46061,76268,,,,
,,83313,42101,42101,38472,,,46062,76270,,,,
,,83314,42102,42102,38473,,,46063,76271,,,,
,,83316,42103,42103,38474,,,46064,76272,,,,
,,83320,42104,42104,38476,,,46072,76273,,,,
,,83321,42120,42120,38477,,,46074,76401,,,,
,,83322,42122,42122,38478,,,46075,76402,,,,
,,83324,42123,42123,38482,,,46077,76426,,,,
,,83325,42124,42124,38483,,,46082,76431,,,,
,,83327,42127,42127,38487,,,46085,76433,,,,
,,83328,42128,42128,38488,,,46104,76439,,,,
,,83330,42129,42129,38581,,,46106,76449,,,,
,,83332,42130,42130,32102,,,46107,76453,,,,
,,83333,42131,42131,32113,,,46111,76458,,,,
,,83334,42133,42133,32134,,,46112,76462,,,,
,,83335,42134,42134,32159,,,46113,76463,,,,
,,83337,42135,42135,32162,,,46115,76465,,,,
,,83338,42140,42140,32163,,,46117,76467,,,,
,,83340,42141,42141,32179,,,46118,76472,,,,
,,83341,42142,42142,32195,,,46120,76475,,,,
,,83344,42151,42151,32617,,,46123,76476,,,,
,,83348,42152,42152,32668,,,46124,76484,,,,
,,83349,42153,42153,32686,,,46129,76485,,,,
,,83352,42154,42154,32702,,,46131,76486,,,,
,,83353,42156,42156,32767,,,46133,76487,,,,
,,83354,42157,42157,32784,,,46140,76490,,,,
,,83355,42159,42159,33538,,,46142,76524,,,,
,,83602,42160,42160,33585,,,46143,76557,,,,
,,83604,42163,42163,34420,,,46144,76621,,,,
,,83605,42164,42164,34428,,,46146,76622,,,,
,,83606,42166,42166,34429,,,46148,76623,,,,
,,83607,42167,42167,34431,,,46151,76624,,,,
,,83610,42170,42170,34432,,,46154,76626,,,,
,,83611,42171,42171,34433,,,46155,76627,,,,
,,83612,42201,42201,34434,,,46157,76628,,,,
,,83615,42202,42202,34436,,,46158,76630,,,,
,,83616,42204,42204,34442,,,46160,76631,,,,
,,83617,42206,42206,34446,,,46163,76633,,,,
,,83619,42207,42207,34448,,,46164,76635,,,,
,,83622,42210,42210,34449,,,46166,76636,,,,
,,83623,42211,42211,34450,,,46167,76638,,,,
,,83624,42214,42214,34452,,,46168,76639,,,,
,,83626,42215,42215,34453,,,46170,76640,,,,
,,83627,42216,42216,34461,,,46173,76641,,,,
,,83628,42217,42217,34465,,,46180,76643,,,,
,,83629,42219,42219,34470,,,46181,76644,,,,
,,83630,42220,42220,34471,,,46183,76645,,,,
,,83631,42221,42221,34472,,,46184,76648,,,,
,,83632,42223,42223,34473,,,46186,76650,,,,
,,83633,42232,42232,34474,,,46204,76651,,,,
,,83634,42234,42234,34475,,,46205,76652,,,,
,,83635,42236,42236,34476,,,46206,76654,,,,
,,83636,42240,42240,34479,,,46207,76655,,,,
,,83637,42241,42241,34480,,,46209,76657,,,,
,,83638,42252,42252,34481,,,46217,76660,,,,
,,83639,42254,42254,34482,,,46220,76664,,,,
,,83641,42256,42256,34484,,,46221,76666,,,,
,,83642,42259,42259,34488,,,46222,76667,,,,
,,83643,42261,42261,34491,,,46227,76670,,,,
,,83644,42262,42262,34498,,,46228,76671,,,,
,,83645,42265,42265,34785,,,46230,76673,,,,
,,83646,42266,42266,32701,,,46231,76676,,,,
,,83647,42273,42273,32703,,,46234,76678,,,,
,,83648,42274,42274,32707,,,46236,76679,,,,
,,83650,42275,42275,32708,,,46237,76681,,,,
,,83651,42276,42276,32709,,,46239,76682,,,,
,,83652,42280,42280,32712,,,46240,76684,,,,
,,83653,42283,42283,32714,,,46241,76686,,,,
,,83654,42285,42285,32726,,,46242,76689,,,,
,,83655,42286,42286,32730,,,46244,76690,,,,
,,83656,42287,42287,32732,,,46247,76691,,,,
,,83657,42288,42288,32735,,,46249,76692,,,,
,,83660,42339,42339,32736,,,46250,76693,,,,
,,83661,42408,42408,32746,,,46251,76701,,,,
,,83666,42410,42410,32750,,,46253,76702,,,,
,,83669,42413,42413,32751,,,46254,76703,,,,
,,83670,42431,42431,32757,,,46255,76704,,,,
,,83672,42436,42436,32765,,,46256,76705,,,,
,,83676,42440,42440,32766,,,46259,76706,,,,
,,83677,42441,42441,32771,,,46260,76707,,,,
,,83680,42442,42442,32773,,,46262,76710,,,,
,,83686,42450,42450,32776,,,46277,76711,,,,
,,83687,42453,42453,32778,,,46278,76712,,,,
,,83701,42456,42456,32779,,,46280,76714,,,,
,,83702,42464,42464,32789,,,46282,76715,,,,
,,83703,42713,42713,32792,,,46283,76716,,,,
,,83704,42717,42717,32798,,,46285,76797,,,,
,,83705,42722,42722,32801,,,46290,76798,,,,
,,83706,42729,42729,32803,,,46298,76799,,,,
,,83707,42731,42731,32804,,,46507,75001,,,,
,,83708,42746,42746,32805,,,46514,75007,,,,
,,83709,42749,42749,32806,,,46516,75009,,,,
,,83711,42757,42757,32807,,,46517,75015,,,,
,,83712,42759,42759,32808,,,46526,75025,,,,
,,83713,42765,42765,32809,,,46528,75034,,,,
,,83714,42782,42782,32810,,,46538,75039,,,,
,,83715,42784,42784,32811,,,46540,75040,,,,
,,83716,7001,7001,32812,,,46555,75044,,,,
,,83717,7003,7003,32814,,,46562,75053,,,,
,,83719,7004,7004,32816,,,46567,75082,,,,
,,83720,7005,7005,32817,,,46580,75086,,,,
,,83722,7006,7006,32818,,,46582,75123,,,,
,,83724,7007,7007,32819,,,46704,75146,,,,
,,83725,7008,7008,32820,,,46711,75182,,,,
,,83726,7009,7009,32821,,,46713,75185,,,,
,,83728,7011,7011,32822,,,46723,75201,,,,
,,83729,7012,7012,32824,,,46725,75209,,,,
,,83732,7013,7013,32825,,,46732,75214,,,,
,,83735,7014,7014,32826,,,46740,75218,,,,
,,83756,7015,7015,32827,,,46741,75226,,,,
,,83799,7016,7016,32828,,,46743,75230,,,,
,,84003,7017,7017,32829,,,46745,75243,,,,
,,84004,7018,7018,32830,,,46750,75253,,,,
,,84005,7019,7019,32831,,,46760,75266,,,,
,,84006,7021,7021,32832,,,46764,75356,,,,
,,84009,7023,7023,32833,,,46769,75360,,,,
,,84010,7027,7027,32835,,,46770,76002,,,,
,,84011,7028,7028,32836,,,46772,76087,,,,
,,84013,7033,7033,32837,,,46773,76244,,,,
,,84014,7034,7034,32839,,,46774,76262,,,,
,,84015,7035,7035,33513,,,46777,75245,,,,
,,84016,7036,7036,33514,,,46780,75286,,,,
,,84017,7039,7039,33597,,,46782,75295,,,,
,,84018,7040,7040,34705,,,46783,75310,,,,
,,84020,7041,7041,34711,,,46791,75323,,,,
,,84024,7042,7042,34714,,,46797,75334,,,,
,,84025,7043,7043,34715,,,46798,75386,,,,
,,84032,7044,7044,34731,,,46799,75387,,,,
,,84033,7045,7045,34734,,,46801,75388,,,,
,,84036,7046,7046,34736,,,46802,75396,,,,
,,84037,7050,7050,34737,,,46803,76299,,,,
,,84040,7051,7051,34748,,,46804,76795,,,,
,,84041,7052,7052,34753,,,46805,75002,,,,
,,84042,7054,7054,34756,,,46806,75013,,,,
,,84043,7055,7055,34760,,,46807,75023,,,,
,,84044,7058,7058,34761,,,46808,75024,,,,
,,84047,7059,7059,34762,,,46809,75070,,,,
,,84049,7060,7060,34786,,,46814,75071,,,,
,,84050,7061,7061,34787,,,46815,75072,,,,
,,84054,7062,7062,34788,,,46816,75074,,,,
,,84055,7063,7063,34797,,,46818,75075,,,,
,,84056,7064,7064,32901,,,46819,75093,,,,
,,84057,7065,7065,32903,,,46825,75094,,,,
,,84058,7066,7066,32904,,,46835,75098,,,,
,,84059,7067,7067,32905,,,46845,75407,,,,
,,84060,7068,7068,32907,,,46850,75006,,,,
,,84061,7069,7069,32908,,,46851,75019,,,,
,,84062,7076,7076,32909,,,46852,75038,,,,
,,84065,7077,7077,32925,,,46853,75041,,,,
,,84067,7078,7078,32931,,,46854,75042,,,,
,,84068,7079,7079,32934,,,46855,75050,,,,
,,84070,7080,7080,32935,,,46856,75051,,,,
,,84075,7081,7081,32937,,,46857,75052,,,,
,,84081,7082,7082,32940,,,46858,75060,,,,
,,84082,7083,7083,32948,,,46859,75063,,,,
,,84084,7088,7088,32949,,,46860,75080,,,,
,,84087,7090,7090,32950,,,46861,75081,,,,
,,84088,7091,7091,32952,,,46862,75083,,,,
,,84089,7092,7092,32955,,,46863,75085,,,,
,,84090,7095,7095,32958,,,46864,75089,,,,
,,84091,7101,7101,32960,,,46865,75211,,,,
,,84092,7102,7102,32962,,,46866,75220,,,,
,,84093,7103,7103,32963,,,46867,75224,,,,
,,84094,7104,7104,32966,,,46868,75229,,,,
,,84095,7105,7105,32967,,,46869,75232,,,,
,,84096,7106,7106,32968,,,46885,75238,,,,
,,84097,7107,7107,32976,,,46895,75254,,,,
,,84098,7108,7108,33801,,,46896,75126,,,,
,,84101,7109,7109,33803,,,46897,75032,,,,
,,84102,7110,7110,33805,,,46898,75087,,,,
,,84103,7111,7111,33809,,,46899,77001,,,,
,,84104,7112,7112,33810,,,46903,77006,,,,
,,84105,7114,7114,33811,,,46904,77010,,,,
,,84106,7175,7175,33812,,,46937,77014,,,,
,,84107,7182,7182,33813,,,46965,77015,,,,
,,84108,7184,7184,33815,,,46984,77018,,,,
,,84109,7188,7188,33823,,,46995,77019,,,,
,,84110,7189,7189,33827,,,47001,77024,,,,
,,84111,7191,7191,33830,,,47003,77025,,,,
,,84112,7192,7192,33834,,,47006,77027,,,,
,,84113,7193,7193,33837,,,47010,77030,,,,
,,84114,7194,7194,33838,,,47012,77042,,,,
,,84115,7195,7195,33839,,,47016,77046,,,,
,,84116,7197,7197,33841,,,47018,77052,,,,
,,84117,7198,7198,33843,,,47019,77053,,,,
,,84118,7199,7199,33844,,,47021,77056,,,,
,,84119,7201,7201,33847,,,47022,77063,,,,
,,84120,7202,7202,33848,,,47025,77071,,,,
,,84121,7203,7203,33849,,,47030,77073,,,,
,,84122,7204,7204,33850,,,47031,77085,,,,
,,84123,7205,7205,33853,,,47032,77090,,,,
,,84124,7206,7206,33854,,,47033,77098,,,,
,,84125,7207,7207,33855,,,47037,77202,,,,
,,84126,7208,7208,33856,,,47039,77203,,,,
,,84127,7403,7403,33859,,,47041,77204,,,,
,,84128,7405,7405,33860,,,47060,77206,,,,
,,84129,7416,7416,33867,,,47201,77207,,,,
,,84130,7418,7418,33868,,,47202,77208,,,,
,,84131,7419,7419,33880,,,47203,77210,,,,
,,84132,7420,7420,33881,,,47225,77212,,,,
,,84133,7421,7421,33884,,,47226,77213,,,,
,,84134,7422,7422,33896,,,47228,77215,,,,
,,84135,7424,7424,33897,,,47232,77216,,,,
,,84136,7428,7428,33898,,,47234,77217,,,,
,,84137,7435,7435,34739,,,47236,77219,,,,
,,84138,7438,7438,34741,,,47244,77220,,,,
,,84139,7439,7439,34743,,,47245,77221,,,,
,,84140,7440,7440,34744,,,47246,77222,,,,
,,84141,7442,7442,34746,,,47247,77223,,,,
,,84142,7444,7444,34747,,,47249,77224,,,,
,,84143,7456,7456,34758,,,47263,77225,,,,
,,84144,7457,7457,34759,,,47264,77226,,,,
,,84145,7460,7460,34769,,,47280,77227,,,,
,,84147,7461,7461,34771,,,47302,77228,,,,
,,84148,7462,7462,34772,,,47303,77229,,,,
,,84150,7465,7465,34773,,,47304,77230,,,,
,,84151,7470,7470,34972,,,47305,77231,,,,
,,84152,7474,7474,42001,,,47306,77233,,,,
,,84153,7477,7477,42003,,,47307,77234,,,,
,,84157,7480,7480,42020,,,47308,77235,,,,
,,84158,7501,7501,42021,,,47320,77236,,,,
,,84165,7502,7502,42022,,,47322,77237,,,,
,,84170,7503,7503,42023,,,47324,77238,,,,
,,84171,7504,7504,42024,,,47325,77240,,,,
,,84180,7505,7505,42025,,,47326,77241,,,,
,,84184,7506,7506,42027,,,47327,77242,,,,
,,84189,7507,7507,42028,,,47330,77243,,,,
,,84190,7508,7508,42029,,,47334,77244,,,,
,,84199,7509,7509,42031,,,47335,77245,,,,
,,84201,7510,7510,42032,,,47337,77248,,,,
,,84244,7511,7511,42035,,,47339,77249,,,,
,,84301,7512,7512,42036,,,47340,77251,,,,
,,84302,7513,7513,42039,,,47341,77252,,,,
,,84304,7514,7514,42040,,,47345,77253,,,,
,,84305,7522,7522,42041,,,47346,77254,,,,
,,84306,7524,7524,42044,,,47351,77255,,,,
,,84307,7533,7533,42045,,,47353,77256,,,,
,,84308,7538,7538,42047,,,47354,77257,,,,
,,84309,7543,7543,42048,,,47356,77258,,,,
,,84310,7544,7544,42049,,,47357,77259,,,,
,,84311,7701,7701,42050,,,47358,77261,,,,
,,84312,7702,7702,42051,,,47360,77262,,,,
,,84314,7703,7703,42053,,,47362,77263,,,,
,,84315,7704,7704,42054,,,47366,77265,,,,
,,84316,7709,7709,42055,,,47367,77266,,,,
,,84317,7710,7710,42056,,,47368,77267,,,,
,,84318,7711,7711,42058,,,47369,77268,,,,
,,84319,7712,7712,42060,,,47371,77269,,,,
,,84320,7715,7715,42061,,,47373,77270,,,,
,,84321,7716,7716,42064,,,47374,77271,,,,
,,84322,7717,7717,42066,,,47375,77272,,,,
,,84323,7718,7718,42069,,,47380,77273,,,,
,,84324,7719,7719,42071,,,47383,77274,,,,
,,84325,7720,7720,42076,,,47384,77275,,,,
,,84326,7721,7721,42078,,,47386,77277,,,,
,,84327,7722,7722,42079,,,47387,77279,,,,
,,84328,7723,7723,42081,,,47388,77280,,,,
,,84330,7724,7724,42082,,,47390,77282,,,,
,,84331,7726,7726,42083,,,47392,77284,,,,
,,84332,7727,7727,42085,,,47393,77287,,,,
,,84333,7728,7728,42086,,,47394,77288,,,,
,,84334,7730,7730,42087,,,47396,77289,,,,
,,84335,7731,7731,42088,,,47401,77290,,,,
,,84337,7732,7732,42411,,,47403,77291,,,,
,,84338,7733,7733,62906,,,47404,77292,,,,
,,84339,7734,7734,62908,,,47405,77293,,,,
,,84340,7735,7735,62909,,,47406,77297,,,,
,,84341,7737,7737,62910,,,47408,77299,,,,
,,84401,7738,7738,62912,,,47421,77327,,,,
,,84402,7739,7739,62914,,,47424,77328,,,,
,,84403,7740,7740,62920,,,47429,77363,,,,
,,84404,7746,7746,62923,,,47431,77365,,,,
,,84405,7747,7747,62926,,,47433,77385,,,,
,,84407,7748,7748,62928,,,47434,77386,,,,
,,84408,7750,7750,62931,,,47435,77401,,,,
,,84409,7751,7751,62938,,,47436,77402,,,,
,,84412,7752,7752,62939,,,47441,77406,,,,
,,84414,7753,7753,62941,,,47446,77407,,,,
,,84415,7754,7754,62943,,,47448,77417,,,,
,,84601,7755,7755,62947,,,47452,77420,,,,
,,84602,7756,7756,62953,,,47456,77430,,,,
,,84603,7757,7757,62956,,,47459,77431,,,,
,,84604,7758,7758,62960,,,47460,77441,,,,
,,84605,7760,7760,62963,,,47464,77444,,,,
,,84606,7762,7762,62964,,,47468,77448,,,,
,,84626,7763,7763,62967,,,48001,77451,,,,
,,84633,7764,7764,62970,,,48002,77459,,,,
,,84651,7765,7765,62972,,,48003,77463,,,,
,,84653,7777,7777,62973,,,48005,77464,,,,
,,84655,7799,7799,62976,,,48009,77466,,,,
,,84660,7801,7801,62982,,,48035,77469,,,,
,,84663,7802,7802,62985,,,48036,77471,,,,
,,84664,7803,7803,62992,,,48038,77473,,,,
,,84722,7806,7806,62995,,,48039,77474,,,,
,,84733,7820,7820,62996,,,48041,77476,,,,
,,84737,7821,7821,85003,,,48042,77477,,,,
,,84738,7822,7822,85004,,,48044,77478,,,,
,,84745,7823,7823,85006,,,48045,77479,,,,
,,84746,7825,7825,85007,,,48047,77481,,,,
,,84765,7826,7826,85008,,,48048,77485,,,,
,,84770,7827,7827,85009,,,48050,77486,,,,
,,84774,7828,7828,85012,,,48051,77487,,,,
,,84780,7829,7829,85013,,,48054,77489,,,,
,,84781,7830,7830,85014,,,48062,77494,,,,
,,84782,7831,7831,85015,,,48063,77496,,,,
,,84783,7832,7832,85016,,,48065,77497,,,,
,,84790,7833,7833,85017,,,48079,77498,,,,
,,90265,7834,7834,85018,,,48080,77501,,,,
,,90603,7836,7836,85019,,,48081,77502,,,,
,,90605,7837,7837,85020,,,48082,77506,,,,
,,90638,7838,7838,85021,,,48085,77508,,,,
,,91301,7839,7839,85022,,,48090,77510,,,,
,,91302,7840,7840,85023,,,48094,77511,,,,
,,91303,7842,7842,85024,,,48095,77512,,,,
,,91304,7843,7843,85027,,,48096,77514,,,,
,,91306,7844,7844,85028,,,48098,77515,,,,
,,91307,7845,7845,85029,,,48103,77516,,,,
,,91311,7846,7846,85031,,,48104,77517,,,,
,,91316,7847,7847,85032,,,48106,77518,,,,
,,91319,7848,7848,85033,,,48107,77523,,,,
,,91320,7849,7849,85034,,,48108,77531,,,,
,,91324,7850,7850,85035,,,48111,77533,,,,
,,91325,7851,7851,85037,,,48112,77539,,,,
,,91326,7852,7852,85040,,,48115,77541,,,,
,,91340,7853,7853,85041,,,48167,77545,,,,
,,91343,7855,7855,85042,,,48168,77546,,,,
,,91344,7856,7856,85043,,,48170,77547,,,,
,,91345,7857,7857,85044,,,48176,77549,,,,
,,91356,7860,7860,85045,,,48178,77550,,,,
,,91358,7863,7863,85048,,,48180,77551,,,,
,,91359,7865,7865,85050,,,48187,77552,,,,
,,91360,7866,7866,85051,,,48188,77553,,,,
,,91361,7869,7869,85053,,,48197,77554,,,,
,,91362,7870,7870,85054,,,48198,77555,,,,
,,91363,7871,7871,85066,,,48230,77560,,,,
,,91364,7874,7874,85083,,,48236,77561,,,,
,,91367,7875,7875,85085,,,48301,77563,,,,
,,91377,7876,7876,85086,,,48302,77565,,,,
,,91381,7877,7877,85087,,,48304,77566,,,,
,,91701,7878,7878,85118,,,48306,77573,,,,
,,91708,7879,7879,85119,,,48307,77574,,,,
,,91709,7880,7880,85120,,,48309,77575,,,,
,,91710,7881,7881,85121,,,48312,77577,,,,
,,91729,7882,7882,85122,,,48313,77578,,,,
,,91730,7885,7885,85128,,,48314,77580,,,,
,,91739,7890,7890,85138,,,48315,77581,,,,
,,91758,7901,7901,85139,,,48316,77582,,,,
,,91762,7902,7902,85140,,,48317,77583,,,,
,,91763,7920,7920,85142,,,48318,77584,,,,
,,91764,7921,7921,85143,,,48320,77587,,,,
,,91768,7922,7922,85144,,,48323,77588,,,,
,,91784,7924,7924,85147,,,48324,77590,,,,
,,91786,7926,7926,85172,,,48326,77591,,,,
,,92602,7927,7927,85191,,,48327,77592,,,,
,,92603,7928,7928,85194,,,48328,77597,,,,
,,92604,7930,7930,85201,,,48329,75852,,,,
,,92606,7931,7931,85202,,,48346,75862,,,,
,,92610,7932,7932,85203,,,48348,75934,,,,
,,92612,7933,7933,85204,,,48359,75960,,,,
,,92614,7934,7934,85205,,,48360,77040,,,,
,,92618,7935,7935,85206,,,48362,77041,,,,
,,92620,7936,7936,85207,,,48363,77043,,,,
,,92624,7938,7938,85208,,,48366,77044,,,,
,,92625,7939,7939,85209,,,48367,77058,,,,
,,92626,7940,7940,85210,,,48370,77059,,,,
,,92627,7945,7945,85212,,,48371,77062,,,,
,,92629,7946,7946,85213,,,48386,77064,,,,
,,92630,7950,7950,85215,,,48411,77065,,,,
,,92637,7960,7960,85224,,,48423,77066,,,,
,,92646,7961,7961,85225,,,48428,77068,,,,
,,92648,7962,7962,85226,,,48438,77069,,,,
,,92651,7963,7963,85233,,,48439,77070,,,,
,,92653,7970,7970,85234,,,48440,77077,,,,
,,92656,7974,7974,85236,,,48442,77079,,,,
,,92657,7976,7976,85248,,,48455,77082,,,,
,,92660,7977,7977,85249,,,48462,77083,,,,
,,92661,7978,7978,85250,,,48603,77084,,,,
,,92662,7979,7979,85251,,,48604,77089,,,,
,,92663,7980,7980,85253,,,48609,77094,,,,
,,92672,7981,7981,85254,,,48610,77095,,,,
,,92673,7983,7983,85255,,,48611,77205,,,,
,,92675,7999,7999,85256,,,48612,77218,,,,
,,92677,8001,8001,85257,,,48613,77301,,,,
,,92679,8002,8002,85258,,,48616,77302,,,,
,,92688,8003,8003,85259,,,48623,77303,,,,
,,92691,8004,8004,85260,,,48624,77304,,,,
,,92692,8007,8007,85262,,,48626,77305,,,,
,,92694,8009,8009,85263,,,48631,77315,,,,
,,92705,8010,8010,85264,,,48634,77316,,,,
,,92782,8011,8011,85266,,,48635,77318,,,,
,,92807,8012,8012,85268,,,48636,77320,,,,
,,92808,8014,8014,85281,,,48637,77325,,,,
,,92821,8015,8015,85282,,,48638,77326,,,,
,,92823,8016,8016,85283,,,48640,77331,,,,
,,92860,8018,8018,85284,,,48642,77333,,,,
,,92861,8019,8019,85286,,,48647,77334,,,,
,,92867,8020,8020,85287,,,48650,77335,,,,
,,92869,8021,8021,85288,,,48652,77336,,,,
,,92879,8022,8022,85295,,,48654,77337,,,,
,,92880,8023,8023,85296,,,48655,77338,,,,
,,92883,8025,8025,85297,,,48658,77339,,,,
,,92886,8026,8026,85298,,,48659,77341,,,,
,,92887,8027,8027,85301,,,48661,77342,,,,
,,93001,8028,8028,85302,,,48667,77343,,,,
,,93002,8029,8029,85303,,,48674,77344,,,,
,,93003,8030,8030,85304,,,48703,77345,,,,
,,93004,8031,8031,85305,,,48706,77346,,,,
,,93005,8032,8032,85306,,,48710,77347,,,,
,,93006,8033,8033,85307,,,48730,77348,,,,
,,93007,8034,8034,85308,,,48737,77349,,,,
,,93009,8035,8035,85309,,,48739,77350,,,,
,,93010,8036,8036,85310,,,48743,77353,,,,
,,93011,8038,8038,85322,,,48748,77354,,,,
,,93012,8039,8039,85323,,,48749,77355,,,,
,,93013,8041,8041,85326,,,48750,77357,,,,
,,93014,8042,8042,85331,,,48756,77358,,,,
